CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age Group,Group,Member,Travelling_Solo,Group_size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1,24.0,0.0,0.0,0.0,0.0,0.0,True,3,182,1,1,1,2,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,37.0,2.8903717578961645,4.990432586778736,6.056784013228625,0.0,5.4510384535657,True,5,183,1,1,1,5,1,1,0,0,0,0,0,6.71174039505618,0,2,1,0,0,0,0,1
0,25.0,4.143134726391533,0.0,0.0,0.0,6.863803391452954,False,3,186,1,1,1,6,0,1,0,0,0,0,0,6.926577033222725,0,2,1,0,0,0,0,1
1,56.0,0.0,0.0,0.0,0.0,0.0,True,6,188,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,49.0,4.442651256490317,1.3862943611198906,5.996452088619021,5.313205979041787,4.59511985013459,False,5,189,1,1,1,4,0,1,0,0,0,0,0,6.670766320845874,0,2,1,0,0,1,0,0
1,11.0,0.0,0.0,0.0,0.0,0.0,False,1,190,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,1,0,0
1,1.0,0.0,0.0,0.0,0.0,0.0,True,0,192,1,0,3,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,8.0,0.0,0.0,0.0,0.0,0.0,False,1,192,2,0,3,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,39.0,0.0,0.0,2.3978952727983707,6.80128303447162,0.0,False,5,192,3,0,3,6,0,1,0,0,0,0,0,6.812345094177479,0,2,1,0,0,0,0,1
1,2.0,0.0,0.0,0.0,0.0,0.0,True,0,193,1,0,3,5,0,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,23.0,0.0,0.0,2.1972245773362196,6.9782137426306985,0.0,False,3,193,2,0,3,5,0,1,0,0,0,0,0,6.985641817639208,0,2,0,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,193,3,0,3,5,0,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,39.0,6.008813185442595,0.0,6.7661917146603505,0.0,0.0,True,5,195,1,1,1,5,0,1,0,0,0,0,0,7.149916836132109,0,2,0,0,1,0,0,1
0,25.0,6.959398512133975,0.0,6.579251212010101,0.0,2.0794415416798357,False,3,196,1,1,1,3,0,1,0,0,0,0,0,7.483806687665835,0,0,0,0,1,0,1,0
0,36.0,0.0,6.880384082186005,0.0,6.679599185844383,6.3561076606958915,False,5,197,1,1,1,2,0,1,0,0,0,0,0,7.759187438507795,0,0,0,1,0,0,0,1
1,52.0,0.0,0.0,0.0,0.0,0.0,True,6,198,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
1,18.0,0.0,0.0,0.0,0.0,0.0,False,2,199,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,15.0,0.0,0.0,0.0,0.0,0.0,True,2,200,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,35.0,0.0,0.0,0.0,0.0,0.0,True,5,201,1,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,47.0,0.0,0.0,0.0,0.0,0.0,True,5,201,2,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,45.0,0.0,0.0,0.0,0.0,0.0,True,5,202,1,0,2,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,45.0,0.0,7.797291273547472,0.0,6.778784897685177,6.095824562432225,True,5,202,2,0,2,0,0,1,0,0,0,0,0,8.230843564198235,0,0,0,1,0,1,0,0
1,51.0,0.0,0.0,0.0,0.0,0.0,True,6,203,1,1,1,2,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,29.0,0.0,1.0986122886681098,4.204692619390966,0.0,6.559615237493242,False,4,205,1,1,1,6,1,1,0,0,0,0,0,6.651571873589727,0,2,1,0,0,0,0,1
0,35.291545189504376,1.0986122886681098,7.450660796211539,2.5649493574615367,7.026426808699636,4.812184355372417,True,5,206,1,1,1,2,1,1,0,0,0,0,0,8.000349495324684,0,0,0,1,0,1,0,0
1,19.0,0.0,0.0,0.0,0.0,0.0,False,3,207,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
1,24.0,0.0,0.0,5.762528122405624,0.0,0.0,True,3,210,1,1,1,3,0,1,0,0,0,0,0,0.0,1,3,0,0,1,1,0,0
0,29.0,6.805722553416985,0.6931471805599453,4.927253685157205,0.0,0.0,True,4,211,1,0,3,5,0,1,0,0,0,0,0,6.947937068614969,0,2,0,0,1,0,0,1
1,11.0,0.0,0.0,0.0,0.0,0.0,True,1,211,2,0,3,5,0,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,17.0,6.744059186311348,0.0,5.730099782973574,5.209486152841421,0.0,False,2,211,3,0,3,5,0,1,0,0,0,0,0,7.198931240688173,0,2,0,0,1,0,0,1
0,13.0,5.262690188904886,0.0,0.0,3.9512437185814275,6.606650186198215,False,2,212,1,0,2,4,0,1,0,0,0,0,0,6.890609120147166,0,2,1,0,0,0,0,1
0,35.0,4.997212273764115,5.241747015059643,0.0,2.3978952727983707,5.961005339623274,False,5,212,2,0,2,5,0,1,0,0,0,0,0,6.597145701886651,0,2,1,0,0,0,0,1
0,21.0,5.908082938168931,5.641907070938114,0.0,0.0,4.990432586778736,False,3,213,1,1,1,5,0,1,0,0,0,0,0,6.678342114654332,0,2,1,0,0,0,0,1
0,21.0,0.0,4.04305126783455,0.0,0.0,7.5595594960077,False,3,216,1,1,1,5,1,1,0,0,0,0,0,7.5883236773352225,0,0,1,0,0,1,0,0
0,38.0,7.325148957955575,0.0,0.0,3.332204510175204,0.0,False,5,217,1,1,1,5,0,1,0,0,0,0,0,7.3427791893318455,0,0,1,0,0,0,0,1
1,19.0,0.0,0.0,0.0,0.0,0.0,True,3,219,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,2.0,0.0,0.0,0.0,0.0,0.0,True,0,220,1,0,7,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,220,2,0,7,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,13.0,0.0,0.0,0.0,0.0,0.0,False,2,220,3,0,7,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,25.0,4.812184355372417,4.442651256490317,0.0,0.0,0.0,False,3,220,4,0,7,4,0,1,0,0,0,0,0,5.332718793265369,0,1,1,0,0,0,0,1
0,16.0,0.0,1.3862943611198906,0.0,0.0,7.003065458786462,False,2,220,5,0,7,5,0,1,0,0,0,0,0,7.005789019253503,0,2,1,0,0,0,0,1
0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,220,6,0,7,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,1,0,0
1,15.0,0.0,0.0,0.0,0.0,0.0,True,2,220,7,0,7,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,21.0,7.71333788887187,0.0,4.787491742782046,0.0,0.0,False,3,221,1,0,7,4,1,1,0,0,0,0,0,7.7651449029361315,0,0,0,0,1,1,0,0
0,23.0,7.103322062526113,4.394449154672439,0.6931471805599453,1.0986122886681098,0.0,False,3,221,2,0,7,4,1,1,0,0,0,0,0,7.1693500166706,0,2,0,0,1,0,0,1
0,33.0,7.56734567601324,2.5649493574615367,5.241747015059643,0.6931471805599453,0.0,False,5,221,3,0,7,4,1,1,0,0,0,0,0,7.666221925662725,0,0,0,0,1,0,0,1
1,21.0,0.0,0.0,0.0,0.0,0.0,True,3,221,4,0,7,4,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,41.0,7.115582126184454,0.0,5.71042701737487,3.784189633918261,6.931471805599453,False,5,221,5,0,7,4,1,1,0,0,0,0,0,7.862497197230545,0,0,0,0,1,0,0,1
0,16.0,6.82001636467413,0.0,5.402677381872279,5.459585514144159,0.0,False,2,221,6,0,7,4,1,1,0,0,0,0,0,7.223295679562314,0,2,0,0,1,0,0,1
1,42.0,0.0,0.0,0.0,0.0,0.0,False,5,221,7,0,7,4,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,20.0,7.249215057114389,0.0,0.0,2.4849066497880004,0.0,False,3,222,1,0,3,5,1,1,0,0,0,0,0,7.257002707092073,0,2,0,0,1,0,0,1
1,24.0,0.0,0.0,0.0,0.0,0.0,True,3,222,2,0,3,5,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,16.0,0.0,0.0,0.0,0.0,0.0,True,2,222,3,0,3,4,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,21.0,0.0,1.0986122886681098,6.501289670540389,0.0,2.302585092994046,False,3,223,1,1,1,6,1,1,0,0,0,0,0,6.517671272912275,0,1,1,0,0,0,0,1
0,32.0,5.204006687076795,0.0,1.791759469228055,7.399398083331354,0.0,False,4,224,1,1,1,5,1,1,0,0,0,0,0,7.507141079727608,0,0,0,0,1,0,0,1
1,58.0,0.0,0.0,0.0,0.0,0.0,True,6,225,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,24.0,1.6094379124341003,2.0794415416798357,0.0,6.570882962339584,4.382026634673881,False,3,229,1,1,1,5,1,1,0,0,0,0,0,6.6895992691789665,0,2,1,0,0,0,0,1
0,30.0,4.454347296253507,0.0,0.6931471805599453,7.450660796211539,0.0,False,4,231,1,1,1,5,1,1,0,0,0,0,0,7.499423290592229,0,0,0,0,1,0,0,1
1,27.0,0.0,3.946088157884104,0.0,0.0,0.0,False,4,232,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,32.0,4.04305126783455,0.0,5.54907608489522,7.271703706887368,0.0,False,4,233,1,1,1,5,1,1,0,0,0,0,0,7.467942332285852,0,0,0,0,1,0,0,1
0,43.0,5.685752918414746,6.790097235513905,0.0,0.0,0.0,False,5,234,1,1,1,5,0,1,0,0,0,0,0,6.790097235513905,0,2,1,0,0,0,0,1
1,42.0,0.0,0.0,0.0,0.0,0.0,True,5,237,1,1,1,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,37.0,6.45833828334479,0.0,0.0,4.532599493153256,5.768320995793772,False,5,239,1,1,1,5,1,0,1,0,0,0,0,6.955592608396297,0,2,0,0,1,0,0,1
1,35.0,0.0,0.0,0.0,0.0,0.0,True,5,240,1,1,1,5,0,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,33.0,0.0,7.1308988302963465,0.0,8.47907586930311,7.018401799069201,False,5,241,1,1,1,4,0,1,0,0,0,0,0,8.878776071707552,0,0,0,1,0,1,0,0
0,18.0,5.749392985908253,0.6931471805599453,6.539585955617669,5.648974238161206,0.0,False,2,242,1,1,1,5,1,1,0,0,0,0,0,7.161622002939187,0,2,1,0,0,0,0,1
1,21.0,0.0,0.0,0.0,0.0,0.0,False,3,243,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,43.0,0.0,0.0,0.0,0.0,0.0,True,5,244,1,0,2,5,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,244,2,0,2,5,1,1,0,0,0,0,0,0.0,1,3,0,0,1,1,0,0
0,46.0,0.0,8.18088094199639,0.0,0.0,2.0794415416798357,True,5,245,1,0,2,2,0,1,0,0,0,0,0,8.182838710766026,0,0,0,1,0,1,0,0
0,33.0,0.0,4.465908118654584,6.680854678790215,6.371611847231857,9.29771001811309,False,5,245,2,0,2,2,0,1,0,0,0,0,0,9.42375676753181,0,0,0,1,0,0,0,1
0,21.0,7.988882253309227,0.0,5.662960480135946,3.332204510175204,0.0,False,3,246,1,1,1,3,0,1,0,0,0,0,0,8.09009578318096,0,0,0,0,1,0,0,1
0,33.0,0.0,0.6931471805599453,0.0,9.061956366209925,6.96979066990159,False,5,248,1,1,1,2,1,1,0,0,0,0,0,9.178333575841096,0,0,0,1,0,0,0,1
1,47.0,3.636529127965063,0.0,0.0,0.0,0.0,False,5,250,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
1,54.0,0.0,0.0,0.0,0.0,0.0,True,6,251,1,1,1,2,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,30.0,5.817111159963204,6.54534966033442,6.295266001439646,0.0,0.0,False,4,252,1,1,1,5,0,1,0,0,0,0,0,7.360103972989152,0,0,1,0,0,0,0,1
0,29.0,5.60947179518496,6.423246963533519,0.0,0.0,0.6931471805599453,False,4,253,1,1,1,6,0,1,0,0,0,0,0,6.790097235513905,0,2,1,0,0,0,0,1
0,21.0,6.555356891810665,5.153291594497779,6.013715156042802,1.0986122886681098,1.9459101490553132,True,3,254,1,1,1,5,0,1,0,0,0,0,0,7.1631723908466425,0,2,1,0,0,0,0,1
1,24.0,0.0,0.0,0.0,0.0,0.0,True,3,255,1,1,1,0,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,21.0,7.417580402414544,0.0,0.0,0.0,0.0,False,3,257,1,0,2,5,1,1,0,0,0,0,0,7.417580402414544,0,0,0,0,1,1,0,0
1,60.0,0.0,0.0,0.0,0.0,0.0,True,6,257,2,0,2,5,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,22.0,0.0,0.0,5.749392985908253,5.703782474656201,4.532599493153256,False,3,258,1,1,1,5,1,1,0,0,0,0,0,6.558197802812269,0,1,1,0,0,0,0,1
0,26.0,0.0,8.478660241699453,0.0,6.889591308354466,7.628031126930335,False,4,260,1,1,1,4,1,1,0,0,0,0,0,8.967759126769497,0,0,0,1,0,0,0,1
0,26.0,4.204692619390966,3.4011973816621555,0.0,0.0,6.6895992691789665,False,4,261,1,1,1,5,0,1,0,0,0,0,0,6.80128303447162,0,2,1,0,0,0,0,1
1,28.0,0.0,0.0,0.0,0.0,0.0,True,4,263,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,39.0,0.0,0.0,0.0,6.277515826253195,0.0,True,5,265,1,1,1,3,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,13.0,4.77912349311153,0.0,0.0,6.626717749249025,0.6931471805599453,False,2,267,1,1,1,5,1,1,0,0,0,0,0,6.773080375655535,0,2,1,0,0,0,0,1
0,47.0,0.0,5.44673737166631,6.385194398997726,0.0,0.0,True,5,269,1,1,1,5,1,1,0,0,0,0,0,6.714170529909472,0,2,1,0,0,1,0,0
0,63.0,0.0,3.258096538021482,4.859812404361672,0.0,7.123672785204607,False,6,270,1,1,1,5,0,1,0,0,0,0,0,7.2399325913204695,0,2,1,0,0,0,0,1
1,34.27312775330397,0.0,0.0,0.0,0.0,0.0,True,5,275,1,1,1,3,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,50.0,3.8066624897703196,7.779466967458324,0.0,3.9889840465642745,0.0,True,5,277,1,1,1,5,0,1,0,0,0,0,0,7.81923445385907,0,0,1,0,0,1,0,0
0,35.0,0.0,0.0,0.0,6.790097235513905,5.811140992976701,False,5,278,1,0,2,5,1,0,1,0,0,0,0,6.790097235513905,0,2,1,0,0,0,0,1
0,45.0,0.0,4.584967478670572,0.0,2.70805020110221,5.811140992976701,False,5,278,2,0,2,6,0,1,0,0,0,0,0,6.09807428216624,0,1,1,0,0,0,0,1
0,19.0,0.0,0.0,7.639642287858013,0.0,0.0,True,3,281,1,1,1,5,0,1,0,0,0,0,0,7.639642287858013,0,0,1,0,0,0,0,1
0,21.0,0.0,6.823286122355687,0.0,0.0,0.0,True,3,282,1,1,1,5,1,1,0,0,0,0,0,6.823286122355687,0,2,1,0,0,0,0,1
1,29.0,0.0,0.0,0.0,0.0,0.0,True,4,283,1,0,2,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,22.0,4.990432586778736,6.484635235635252,0.6931471805599453,0.0,1.0986122886681098,True,3,283,2,0,2,5,0,1,0,0,0,0,0,6.6895992691789665,0,2,1,0,0,0,0,1
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,285,1,0,2,4,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,42.0,0.0,0.0,0.0,0.0,0.0,True,5,285,2,0,2,4,0,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,57.0,1.3862943611198906,7.156176637480615,3.4011973816621555,5.093750200806762,2.6390573296152584,False,6,286,1,1,1,5,0,1,0,0,0,0,0,7.305860032684009,0,0,1,0,0,1,0,0
1,39.0,0.0,0.0,0.0,0.0,0.0,True,5,287,1,0,2,5,1,0,1,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,28.0,0.0,6.376726947898627,3.4965075614664802,1.9459101490553132,7.2868764117507,False,4,287,2,0,2,1,0,1,0,0,0,0,0,7.643003635560718,0,0,0,1,0,0,0,1
0,19.0,0.0,0.0,0.0,0.0,6.720220155135295,False,3,288,1,1,1,5,1,1,0,0,0,0,0,6.720220155135295,0,2,1,0,0,1,0,0
1,19.0,0.0,0.0,0.0,0.0,0.0,True,3,289,1,1,1,2,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,26.0,0.0,8.402679804627477,0.0,7.05444965813294,5.572154032177765,True,4,290,1,0,4,1,1,1,0,0,0,0,0,8.678971846978863,0,0,0,1,0,1,0,0
1,17.0,0.0,0.0,0.0,0.0,0.0,True,2,290,2,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,43.0,0.0,0.0,0.0,0.0,0.0,True,5,290,3,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,9.0,0.0,0.0,0.0,0.0,0.0,True,1,290,4,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,40.0,0.0,8.77971129020447,4.48863636973214,6.994849985833071,0.0,True,5,291,1,1,1,3,1,1,0,0,0,0,0,8.946244609330543,0,0,0,1,0,0,0,1
1,50.0,0.0,0.0,0.0,6.603832761919746,0.0,True,5,294,1,1,1,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,24.0,4.51085950651685,1.0986122886681098,7.1891677384203225,2.8903717578961645,0.0,True,3,297,1,1,1,6,0,1,0,0,0,0,0,7.2682230211595655,0,2,1,0,0,0,0,1
1,57.0,0.0,0.0,0.0,0.0,0.0,True,6,298,1,1,1,0,0,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
1,16.0,0.0,0.0,0.0,0.0,0.0,False,2,301,1,1,1,5,1,0,1,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,23.0,0.0,0.0,2.772588722239781,0.0,7.223295679562314,False,3,302,1,1,1,5,0,1,0,0,0,0,0,7.234177179749849,0,2,1,0,0,0,0,1
1,23.0,0.0,0.0,0.0,0.0,0.0,True,3,303,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,28.0,0.0,6.0473721790462776,0.0,7.524021415206125,8.550047528287184,False,4,304,1,1,1,4,1,1,0,0,0,0,0,8.914626127827137,0,0,0,1,0,0,0,1
0,23.0,0.0,6.371611847231857,0.0,3.044522437723423,7.8119734296220225,False,3,305,1,1,1,2,0,1,0,0,0,0,0,8.03073492409854,0,0,0,1,0,1,0,0
0,23.0,5.910796644040527,5.170483995038151,5.560681631015528,0.6931471805599453,4.624972813284271,False,3,306,1,1,1,4,1,1,0,0,0,0,0,6.807934943699926,0,2,1,0,0,0,0,1
0,18.0,0.0,0.0,7.215239978730097,0.0,0.0,True,2,307,1,1,1,5,1,1,0,0,0,0,0,7.215239978730097,0,2,1,0,0,0,0,1
0,18.0,7.085901464365611,0.0,5.062595033026967,1.9459101490553132,0.0,False,2,309,1,1,1,5,1,1,0,0,0,0,0,7.213768308118642,0,2,1,0,0,0,0,1
0,67.0,5.790661572848696,5.442417710521793,0.0,8.406708458240965,5.488937726156687,False,6,310,1,1,1,5,1,0,1,0,0,0,0,8.506738733512378,0,0,0,1,0,0,0,1
0,60.0,2.0794415416798357,6.293419278846481,0.6931471805599453,0.0,1.6094379124341003,True,6,313,1,0,4,5,0,1,0,0,0,0,0,6.315358001522335,0,1,1,0,0,0,1,0
1,36.333333333333336,0.0,0.0,0.28768207245178085,0.0,0.0,True,0,313,2,0,4,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,1,0,0
0,49.0,5.805134968916488,0.0,0.0,5.765191102784844,0.0,True,5,313,3,0,4,5,0,1,0,0,0,0,0,6.476972362889683,0,1,1,0,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,313,4,0,4,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,1,0,0
0,26.0,5.958424693029782,0.0,4.31748811353631,0.0,7.193685818395112,False,4,314,1,1,1,6,0,1,0,0,0,0,0,7.490529402060711,0,0,1,0,0,1,0,0
1,35.0,0.0,0.0,0.0,0.0,0.0,True,5,315,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,24.0,0.0,7.874358824729881,0.0,5.14166355650266,0.0,True,3,316,1,0,2,1,1,1,0,0,0,0,0,7.937017489515454,0,0,0,1,0,0,0,1
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,316,2,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,18.0,0.0,1.0986122886681098,0.0,0.0,0.0,False,2,320,1,0,2,6,1,1,0,0,0,0,0,1.0986122886681098,0,1,1,0,0,0,0,1
0,21.0,0.0,1.791759469228055,1.3862943611198906,0.0,0.0,False,3,320,2,0,2,6,1,1,0,0,0,0,0,2.1972245773362196,0,1,1,0,0,0,0,1
0,59.0,6.926577033222725,0.0,5.3471075307174685,0.0,0.0,False,6,321,1,1,1,5,1,1,0,0,0,0,0,7.113142108707088,0,2,1,0,0,0,0,1
1,13.0,0.0,0.0,0.0,0.0,0.0,False,2,322,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
1,43.0,0.0,0.0,0.0,0.0,0.0,False,5,324,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,1,0,0
1,29.0,0.0,0.0,0.0,0.0,0.0,False,4,326,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
0,19.0,2.8903717578961645,0.0,6.665683717782408,0.0,1.0986122886681098,True,3,327,1,1,1,5,1,0,1,0,0,0,0,6.6895992691789665,0,2,1,0,0,0,0,1
0,2.0,0.0,0.0,0.0,0.0,0.0,True,0,330,1,0,3,2,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,32.0,5.5134287461649825,8.445052513638554,0.0,3.8501476017100584,5.313205979041787,True,4,330,2,0,3,2,1,1,0,0,0,0,0,8.546169299652755,0,0,0,1,0,0,0,1
0,33.0,6.095824562432225,5.762051382780177,0.0,5.003946305945459,7.13966033596492,False,5,330,3,0,3,2,1,1,0,0,0,0,0,7.682021510826875,0,0,0,1,0,0,0,1
0,25.0,0.0,0.0,5.529429087511423,0.0,6.315358001522335,False,3,331,1,1,1,5,0,1,0,0,0,0,0,6.6895992691789665,0,2,1,0,0,0,0,1
1,29.0,0.0,0.0,0.0,0.0,0.0,True,4,333,1,1,1,5,0,1,0,0,0,0,0,0.0,1,3,0,0,1,1,0,0
0,29.0,8.651024539049757,1.0986122886681098,5.356586274672012,7.29776828253138,0.0,False,4,334,1,1,1,5,1,1,0,0,0,0,0,8.909910726701899,0,0,0,0,1,0,0,1
0,44.0,6.54534966033442,0.6931471805599453,2.833213344056216,0.0,0.0,False,5,336,1,1,1,5,0,1,0,0,0,0,0,6.569481420414296,0,1,1,0,0,0,0,1
1,2.0,0.0,0.0,0.0,0.0,0.0,True,0,337,1,0,3,5,1,1,0,0,0,0,0,0.0,1,3,0,0,1,1,0,0
0,19.0,6.035481432524756,5.857933154483459,6.453624998892692,1.3862943611198906,6.964135612418245,True,3,337,2,0,3,5,1,1,0,0,0,0,0,7.8083230503910555,0,0,0,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,337,3,0,3,5,1,1,0,0,0,0,0,0.0,1,3,0,0,1,1,0,0
1,18.0,0.0,0.0,4.122059130716357,0.0,0.0,True,2,338,1,1,1,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,38.0,0.0,0.0,0.0,0.0,0.0,True,5,340,1,1,1,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
1,5.0,0.0,0.0,0.0,0.0,0.0,False,1,341,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,31.0,4.804021044733257,0.0,0.0,5.616771097666572,6.811244378601294,False,4,343,1,1,1,5,0,1,0,0,0,0,0,7.172424577124845,0,2,1,0,0,0,1,0
1,30.0,0.0,0.0,0.0,0.0,0.0,False,4,345,1,1,1,4,1,1,0,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,15.0,0.0,0.0,0.0,0.0,0.0,True,2,346,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,1,0,0
0,27.0,6.075346031088684,0.0,7.268920128193722,0.0,0.0,False,4,347,1,1,1,5,1,1,0,0,0,0,0,7.533158807455563,0,0,0,0,1,0,0,1
0,22.0,4.962844630259907,7.964503363551548,5.313205979041787,1.3862943611198906,0.0,True,3,348,1,0,2,3,0,1,0,0,0,0,0,8.07837810362652,0,0,0,0,1,0,0,1
0,36.0,6.255750041753367,0.0,7.531552381407289,0.0,0.0,True,5,348,2,0,2,5,1,0,1,0,0,0,0,7.777373602657861,0,0,0,0,1,0,0,1
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,350,1,1,1,6,0,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,23.0,7.601901959875166,0.0,7.998335395952982,0.0,0.0,False,3,352,1,1,1,5,0,1,0,0,0,0,0,8.512582578858554,0,0,0,0,1,0,0,1
1,18.0,0.0,0.0,0.0,0.0,0.0,True,2,355,1,1,1,5,1,0,1,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,36.0,0.0,0.0,0.0,0.0,0.0,True,5,356,1,1,1,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,41.0,5.843294510744916,7.089243155027514,0.0,4.8283137373023015,6.35088571671474,False,5,357,1,1,1,5,1,1,0,0,0,0,0,7.546974117516527,0,0,1,0,0,0,0,1
1,50.0,0.0,0.0,0.0,0.0,0.0,True,5,358,1,0,2,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,0,1
1,32.0,0.0,0.0,0.0,0.0,0.0,True,4,358,2,0,2,6,1,1,0,0,0,0,0,0.0,1,3,1,0,0,0,1,0
0,26.0,5.003946305945459,0.0,6.118097198041348,0.0,4.48863636973214,False,4,359,1,1,1,5,1,1,0,0,0,0,0,6.536691597591305,0,1,1,0,0,0,1,0
0,15.0,5.883322388488279,5.3612921657094255,3.5263605246161616,0.0,4.727387818712341,False,2,360,1,1,1,5,1,1,0,0,0,0,0,6.573680166960646,0,1,1,0,0,0,0,1
